sha256,filepath,label
03ba64f0a16af0c164fbbfec2d13a7ae2c3296b80dec666f372dd5fe332b16b7,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (105).jpg,freshorange
bb4865bf5d5022147fa4a76a2ea529f5f02d618157c83235128e499596e4d2f3,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (105).png,freshorange
ffcea5e9c8d24a1a3ff933881ea1106bb2e9e3b2633bbd97b0c09bf41a3aacc9,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (106).jpg,freshorange
c460de3d357e5b02585f6a96a711f15c8a76dea4815707a2b09366efb5e77723,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (106).png,freshorange
d416a865d8ff027c66d45472303a08456daab2b283429eaef083a18a5366f806,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (107).jpg,freshorange
3bb56f4e72dc651189a3b4a9e0011b328040b14de07d7c872e0158f023eb54b3,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (107).png,freshorange
8b79f0cd380c82e72742e08153b787ca2c717d996f151d27d1b66c86b96fdde6,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (108).jpg,freshorange
bcb26fdaafbd7e53a125f5f5b80cbef8b32d540d0f7e06c9b622113ff5f36180,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (108).png,freshorange
9cc9750632fb7a691a711c8e948137ec6ce1bef71d66ff996c61d7a9e45fef98,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (109).jpg,freshorange
f7710e1c4fcf1f35daf083f5e7fe387a8dd14d1733fbab0a13828987041323a4,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (109).png,freshorange
ab7048163fc12f7f11b9913307126d0fe06e16359a1dc0ca40f7ebd062d09907,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (11).jpg,freshorange
96db31858f1cec2eb3dacdd935ccb44cda19dcd2eb5ad9683d7d6ad6e246db65,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (11).png,freshorange
06e8b2c6ed6f789be93abc56dd71b4cc177f7ccbfa83d34e55b4b98fbb30c820,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (110).jpg,freshorange
9d55ed1242da058987b036a629ccab9308256834400fbc63d882a2f63198b673,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (110).png,freshorange
f7f0623030cb1d9d531f57d8d8b744057540db4a25bfdaaeb4d130742cf0ca7f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (111).jpg,freshorange
3bc857d2085c8b56362a6ba8069a2b0cf2d8bf54227b5499ade72cc16a99a2c0,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (111).png,freshorange
dc0705336e6fd03f5b5b64152fec5b61c145057a7bd0814a626b596d997936df,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (112).jpg,freshorange
cb252dc65ed0f48f49d9084e57bc584027481e859ea049091de1897942ff3ea6,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (112).png,freshorange
3375204f90842f2293bdb435e7023351ab63f9badcee5beeacffec345fd7cf92,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (113).jpg,freshorange
f25ae48ce779c93e76c63a5669c7c322627ee1e7c740e5cc18f48228c6457d86,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (113).png,freshorange
bb027bfcbcc211ed670d3a25bfb05ab2d7c1cc4f9c6dd49ff30b4d36236a8605,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (114).jpg,freshorange
d6712a30f47e88c71bc9a0099ba9272f16d8623f70cbebf5db9aaf67596e9a54,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (114).png,freshorange
8b00ec6ac1feddc17bd45e97f10cc38de4ac6e76a51f9fc6d860b250df302acf,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (115).jpg,freshorange
efce149d2647a1d4a7a172257a244f0b2a46fb9974b999b547a6854e08e83203,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (115).png,freshorange
9422fbef4cdae8f9821f1515f8b8bdac60a2e9cad99b76220616f293737aaedd,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (116).jpg,freshorange
792dbd6c35494a66921be53e51d71d8a04be53135828222ba9a613bec0b9837d,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (116).png,freshorange
5a3d9a7e0af0c0009ae1b7512e5104f7b9d0157d1c5c29645454cbffa9c414c5,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (117).jpg,freshorange
0ebd4061ad6210672644dfcfd18fe7893bed9f309b1c717d1bf63ff113905fbf,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (117).png,freshorange
e51a71ac66f02dcb3928b523237100d787d8a3440e39cdf5c17c492e1ae0eac1,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (118).jpg,freshorange
b04bcb3a68a17fc8fa343a56ea52acd843c689185e2c9baa8f4f617738c75809,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (118).png,freshorange
26c398b780e05f714515e5fde09aafcbb1a0a98295f222533a14f100bfdb346b,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (119).jpg,freshorange
b6b77c44085054b98616c3bebe4c790970f0bca999c27ba3107f97d9ffe0d9f4,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (119).png,freshorange
cb71a3ad29e42cc98f8048960fe456efff601f1057b6a6f5b690e0a1093200ad,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (12).jpg,freshorange
2debd00ec77eff84265068a824f4df1693ac0cf4f710107c70e84a034965fade,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (12).png,freshorange
ec3f46ff39606d9e58baf8f961d8cd33b5ad34bac8234b0c7cd4e98a0546c025,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (120).jpg,freshorange
e252389093f100a35bbea8980bcaa392c8b1a10f73977a65767010a82b571bf2,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (120).png,freshorange
6bddfb902b362493883d6c966a1cb15eba32b4aa2793b4b95364b01be4b860ab,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (121).jpg,freshorange
1918d8da6ca328e19baa1c6a569a01ecc86bcf0f959434d0865ea16d9e2e2290,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (121).png,freshorange
9b1f2bd8cd46357d33441ad5c9ef2e68bb8faeeb8f1bfab2aeb124c1f230e868,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (122).jpg,freshorange
da945b85e23d82be7bba30866daac776777d4b9ca814c32966efb2dba6e93eaf,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (122).png,freshorange
c9258d8c04f123cf169565d3905c42bc5b3ed23dc125b037af38821b0efe0af8,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (123).jpg,freshorange
a0523caa7e5420cc27d209904e9e25dd4444037e48f55f3e8948abd9fb100a7e,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (123).png,freshorange
ae83b99897f451e64b5396253ea14fefac0943ad6ed5c1e12b0bceaa900ca182,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (124).jpg,freshorange
6901ff6d484254637d9d03e87a562edfffddfcd7cfa03dca97a6be1122ea59b7,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (124).png,freshorange
1e633240908646de7e283a7b72097e8b7449c5faa1734cbcd0c441d268a2aaf3,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (125).jpg,freshorange
c2a38dcd87e7ab74a2f80b8b0fb800c30543556884160196fe8764f9af7a5716,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (125).png,freshorange
bd8643add6025e76e703ec93bba9485559847dd4ed84bd2b5a8fb645b5e362fa,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (126).jpg,freshorange
823f9c2f057927d3cc82dd4c4d80f6722e26185b860e0dfde0f8ad237f0da99a,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (126).png,freshorange
759329edaa96943f35d7342e8680855772c219acec7e66b50046492f439d4ce6,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (127).jpg,freshorange
8fb00b9d81c7eb706366cb2da4f1df9f567f396079f392b121235c850ebbd31c,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (127).png,freshorange
4e04aeef76aee8923c9fc7ab0106966d8ffdf8ef9a176cb77429cf565fdd5139,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (128).jpg,freshorange
386626e23666c1ffef468098fc5b9713b683ff1b67193e55704372b5222a732f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (128).png,freshorange
65012dfd1bfe9571c375d6423d9777de1c13dd46421ec240dbc84b2705d52c8f,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (129).jpg,freshorange
77a9464a40b7ef1fd15428f6369e503c7e6d68b054c1c16b3eb240e31e8cc32b,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (129).png,freshorange
8c40ee58e058a94b12c69811e3f8d170ace6ea81e25926cc4e1cbedfb6628b94,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (13).jpg,freshorange
228069ed72b6878f87c1d7995957dc984431989431b1b9e4bbe449c1498230d5,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (13).png,freshorange
77e6921953b5335f56be1b2ff61e6d7892bae7b46cbe2ac8ca624fb290c46ecf,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (130).jpg,freshorange
76ae9d4d4af0e8ec01760c293961a7844eca875f0650d52d879945fbe8d9f929,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (130).png,freshorange
5c2534aad9a6a35edcd6c1afafbca00d67f8bffdd549a564b42b7f60da7f8282,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (131).jpg,freshorange
829372c90c7ba69d15168f2ffd8341e2938960d731443c92af388b19e61763eb,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (131).png,freshorange
901fc3c8732e7bdb1a1d85c434f7af7396e214e026444f5f90c3ca30b90bd2b0,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (132).jpg,freshorange
d0c5c96594a4bf6b7afc28138c3590fe7a73090b761a9aa079e37ccee5e29cb9,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (132).png,freshorange
5340423f3b29f761323aef163e2d9b99cd14f49a47ee4b3aa20e08e14bd50383,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (133).jpg,freshorange
d85d9f267394e38e85dd6415124d218b34314188cb1aa45cac4dd9b1c16c6637,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (133).png,freshorange
23ebea44ccc6bcc7fbd513fc6c928dd2a1c9dbd56fef3c68ddbabb2f059f5358,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (134).jpg,freshorange
3cda21fe5f472261b4f83a2edb71a27a75ff89ef36bb975c1a25068eaedc8afc,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (134).png,freshorange
42f9f5f78b561ca055ea11266fcac6a9bd69c3f55389baf1411693da5ec903f4,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (135).jpg,freshorange
fb966cb728e482f311b5a2ebc63f8b05736e819ed0189034428a22e5503b32f4,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (135).png,freshorange
c42ee56a5b79ef0ebe1a8f0a3f3adb84ae83b0258d3065dde6af4abdc74c9b01,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (136).jpg,freshorange
85f229cd4dbeb5a591e9d2b2f6f04ff8da8687c945f1cb274e8eae5b6814f2af,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (136).png,freshorange
8b3fe12a3a226fb7f64b63266751b480ab5d070eb7bee8d3b53319a09a9cabde,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (137).jpg,freshorange
2e8f58bb965864e9e864e932e2e96593f23e78be959b63e7801e8a006834ce70,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (137).png,freshorange
3c592c3fa461b9aeca40eb738f49650cd498040ac8276cc36d7a3c2fdd43e922,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (138).jpg,freshorange
6698317b97ff8bda0d9ad8516e16326a3eea49db48f131db944df128d4c829c3,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (138).png,freshorange
7f46ba6dec995f365f577a00ec56401d3b137ce0bd524cc93ba713e7adb40985,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (139).jpg,freshorange
81bf90d5c99f66b8e992633c4e382d262e6e148cdae5638e655e38488cddcac1,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (139).png,freshorange
5ba9c67b94cbe10f932485b2ad5817a0c21b86e227285c2b90476764f9faf71e,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (14).jpg,freshorange
e630d139cba93c8db09f085417b32e453315ef3232d20873fb6b886c48673564,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (14).png,freshorange
a4b8c4ade1553e86010bd496c6b15791e9f564fae90af52374f93698586c8bb6,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (140).jpg,freshorange
98e392fab2fea7750f1229d0942766dc936eefe9009d0c7c21b7991ee9bd1ed4,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (140).png,freshorange
5c3d83a65cbbdf29dbb7021077b3fe02fb4a3a939e1b94c4ce0033708035d334,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (141).jpg,freshorange
f45ac0a65398fca9512ded3612645ef48ad695c0966bc3428493697cd8d76bbc,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (141).png,freshorange
5d622afb3dd96c0269ad889dc9be552e9572925cd6619acf35c05f20c22b4c25,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (142).jpg,freshorange
a6952531c4d239483126e543f045cd44f79da85a29e23556622a50bbc7673cdc,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (142).png,freshorange
8ed93bbc5da72e322e60497cf21c4ca780e57ad2aa992540115f753bb28b927a,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (143).jpg,freshorange
97f9d70634dd6a86d9e5434d85be16b90408bac8281c45e9ae0cd3cd3986ae59,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (143).png,freshorange
d65455e9f156612fdb8da96faafd59bca1ebff954e3d8bd597de812d4195c267,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (144).jpg,freshorange
ffab96f9adc25b77eb008edf909be9f59e1822e12ce7d4f1b0c5489385dad6aa,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (144).png,freshorange
42e08ecba924da21694eea36c458db8831a07aafcb6708c3cd9b0c1ff9636fc2,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (145).jpg,freshorange
edeb95a49f8c80889ffc3f724414796a4497c6289cd162fd2a8d995c7e642cae,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (145).png,freshorange
52ee4aa9608061699a520fcd97b2e2291ef2596f7839ed5ce868ee5e2fabfb57,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (146).jpg,freshorange
50b47c8063d28da52ddaeba5da33d7d840f9a484a21520137cfc7b1a512a2b69,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (146).png,freshorange
414b6015379a051f5c7f307075f7265477bc0edef30eeddbebf2712c6f122b0b,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (147).jpg,freshorange
e2541ba268d0d0e6ac1f9762c91f8a25ce7bd6b7a81f171ebab65aa884e365ac,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (147).png,freshorange
984725b90f38700e464f8229f41dbf75621386a3e7244b3f84a2d19d98ead2b9,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (148).jpg,freshorange
f3437f8b5a5d9a73d94891ec7f01b1899e9c8b4519fed28f98c11e340f77bb4a,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (148).png,freshorange
5d20306dda38aaa34c3d5f419af72a0ede84f6e38e6376be7aa20d7cae38203e,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (149).jpg,freshorange
990a519b9aab01468144d7b439a49b5345811927735e22b133daf305054bca1c,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (149).png,freshorange
6a48a07a817bd10a3a407c143ec0b38c5f24199f179aab2a7eb65a964eb23ea1,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (15).jpg,freshorange
37d5c9804bad4b4e9445c18b6ac2ddfb6f89f9ec51b1d42aae21e2051564d615,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (15).png,freshorange
22501122a2b4868c3ff832910f0f165cf3e031bed391fdfec1ce9a1e3f4316b3,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (150).jpg,freshorange
6a353962507145a70bfdfa11ac6cc14667ae1ea25f8a8df21a6874b059cbd272,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (150).png,freshorange
d0d9c25bef8b929f501f9291cb15a6ecfaa45161be0b3d12d0a68faf662eb068,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (151).jpg,freshorange
ccab0e8a1bb70ca7898255547c217610bd1df4dd692ea39e3159e8310f68c4dd,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (151).png,freshorange
46d8367d00cf2b9b48a1142850f11d34f4eb240006a0f3af65e60fcd6175bd3b,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (152).jpg,freshorange
5eb22ab8df352edd21436835fce0b61afbe2f6b8ce0575928fc9fd46bd8a2abf,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (152).png,freshorange
bb34e814cb4e4d96406dea6a95f6d193e2969f966c5c1b6478f7328ce9d20a03,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (153).jpg,freshorange
0790a89c71636b9667b1a4ccd1bd717e64041e4960e1785e2250a1d7db724c54,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (153).png,freshorange
77505bf36bad9e002fcde45978c4fd1c3db35797f99c6144df904ed8b3f4e255,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (154).jpg,freshorange
3bd9beae26046b9346473df81e927e6502b8330a5fc2ae4e2f0923f2b7669fc3,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (154).png,freshorange
b9bd3d1071ea394a64e5db25f05c5c2836d6b7b109de582abdf101e06ebf80f7,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (155).jpg,freshorange
f1f95740aa7c288fbcff40885c7a72b3d7cdbc4f1e69dac9e4d477ff2db741b5,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (155).png,freshorange
7cb454807baca63345ed9f55b8c0a5a472237e260ec6e2238faffdc1c396cf87,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (156).jpg,freshorange
252646ed21e95f2203112ba8d922200637d7ec968900a64013dd504c2031f280,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (156).png,freshorange
69ff06fe8bf9fa2fed7c84d90e92d1e9d9105ed40a949686981e029d5445492a,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (157).jpg,freshorange
6b1d21c2c5a1ab44108b30dd510d54c8de69634cda4b7a6c52bdee7747ab2995,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (157).png,freshorange
ded540299a51efd0f809a2f8431bed68f964b664a082e0df6b070dd5ce50f31a,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (158).jpg,freshorange
d7d1ae96056b72c6cba45b2b4c48c43df3c2b289ee851994b78b71fd9db06459,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (158).png,freshorange
2b0fcaa193af88e1c5fcc9c1c526d022d5072c3404a0e2343fede2c41a34afbf,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (159).jpg,freshorange
0f50a891507989d439f84f61aa7c680358303020e99cd31b793b4e4f0ac40cb2,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (159).png,freshorange
7855c83617a0f4ce607bd194127446228847de2b56d21000374a8ca99c0b2feb,C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\FreshOrange\freshOrange (16).jpg,freshorange
